Order ID,Date,Customer ID,Product,Category,Region,Quantity,Unit Price,Revenue
ORD02902,2026-03-28,CUST0093,Bluetooth Speaker,Electronics,West,2,1899,3957.59
ORD00980,2026-03-28,CUST0048,Whiteboard,Stationery,Central,3,1499,4458.82
ORD00129,2026-03-28,CUST0007,Bluetooth Speaker,Electronics,South,2,1899,3948.53
ORD00592,2026-03-28,CUST0144,Office Chair,Furniture,North,2,6499,13295.37
ORD02975,2026-03-28,CUST0062,Standing Desk,Furniture,Central,1,12999,13381.09
ORD02653,2026-03-28,CUST0105,USB-C Hub,Electronics,Central,2,1299,2551.39
ORD02889,2026-03-28,CUST0142,Water Bottle,Sportswear,East,3,449,1406.67
ORD01582,2026-03-28,CUST0003,Whiteboard,Stationery,Central,3,1499,4326.84
ORD00695,2026-03-28,CUST0010,Backpack,Accessories,South,1,1999,2037.23
ORD01811,2026-03-29,CUST0059,Sunglasses,Accessories,South,2,1299,2633.76
ORD00028,2026-03-29,CUST0131,Office Chair,Furniture,West,2,6499,13258.43
ORD01391,2026-03-29,CUST0082,Wireless Mouse,Electronics,West,3,799,2400.99
ORD02050,2026-03-29,CUST0057,Whiteboard,Stationery,North,1,1499,1452.65
ORD01999,2026-03-30,CUST0059,Desk Lamp,Furniture,West,4,899,3753.12
ORD01192,2026-03-30,CUST0178,Sunglasses,Accessories,Central,2,1299,2530.87
ORD02420,2026-03-30,CUST0198,Wireless Mouse,Electronics,North,2,799,1561.39
ORD02146,2026-03-30,CUST0098,Backpack,Accessories,Central,5,1999,9561.47
ORD00964,2026-03-30,CUST0134,Bluetooth Speaker,Electronics,South,4,1899,7243.8
ORD00007,2026-03-31,CUST0164,Yoga Mat,Sportswear,South,1,999,1039.89
ORD01123,2026-03-31,CUST0075,Bluetooth Speaker,Electronics,East,2,1899,3899.82
ORD00060,2026-03-31,CUST0123,Yoga Mat,Sportswear,Central,5,999,4909.42
ORD00138,2026-03-31,CUST0054,Sticky Notes Pack,Stationery,East,3,99,283.54
ORD02715,2026-03-31,CUST0030,Whiteboard,Stationery,South,2,1499,2911.7
ORD00954,2026-03-31,CUST0115,Whiteboard,Stationery,South,1,1499,1507.86
ORD00383,2026-03-31,CUST0130,Whiteboard,Stationery,North,1,1499,1486.38
ORD00949,2026-03-31,CUST0130,Running Shoes,Sportswear,North,1,3499,3619.83
ORD02276,2026-04-01,CUST0187,Notebook Set,Stationery,West,1,199,201.77
ORD02694,2026-04-01,CUST0073,USB-C Hub,Electronics,North,3,1299,3847.42
ORD00816,2026-04-01,CUST0191,Notebook Set,Stationery,Central,2,199,388.22
ORD02782,2026-04-01,CUST0012,Yoga Mat,Sportswear,North,2,999,2052.18
ORD01004,2026-04-01,CUST0168,Running Shoes,Sportswear,South,1,3499,3390.92
ORD01662,2026-04-01,CUST0159,Yoga Mat,Sportswear,South,1,999,960.09
ORD00310,2026-04-02,CUST0156,Office Chair,Furniture,South,3,6499,18998.54
ORD01265,2026-04-02,CUST0149,Whiteboard,Stationery,East,3,1499,4455.51
ORD01763,2026-04-02,CUST0026,Backpack,Accessories,Central,3,1999,6035.65
ORD01974,2026-04-02,CUST0141,Desk Lamp,Furniture,North,3,899,2584.59
ORD01667,2026-04-03,CUST0087,Sunglasses,Accessories,West,3,1299,3987.81
ORD02186,2026-04-03,CUST0016,Yoga Mat,Sportswear,Central,2,999,2070.43
ORD00492,2026-04-04,CUST0035,Running Shoes,Sportswear,South,2,3499,6704.24
ORD01587,2026-04-04,CUST0118,Notebook Set,Stationery,West,1,199,191.13
ORD00172,2026-04-04,CUST0029,Sticky Notes Pack,Stationery,West,1,99,95.62
ORD00115,2026-04-05,CUST0122,Yoga Mat,Sportswear,North,4,999,4026.48
ORD01749,2026-04-05,CUST0187,Running Shoes,Sportswear,Central,1,3499,3530.18
ORD02024,2026-04-05,CUST0107,Running Shoes,Sportswear,Central,2,3499,7106.09
ORD00236,2026-04-05,CUST0151,Standing Desk,Furniture,South,1,12999,12501.98
ORD00077,2026-04-06,CUST0006,Wireless Mouse,Electronics,West,2,799,1527.11
ORD01446,2026-04-06,CUST0033,Desk Lamp,Furniture,South,1,899,887.51
ORD00269,2026-04-06,CUST0157,Standing Desk,Furniture,West,3,12999,39250.57
ORD01523,2026-04-06,CUST0036,Water Bottle,Sportswear,Central,1,449,439.81
ORD02155,2026-04-06,CUST0188,Sticky Notes Pack,Stationery,West,2,99,197.1
ORD02856,2026-04-06,CUST0130,Running Shoes,Sportswear,North,3,3499,10054.43
ORD02780,2026-04-07,CUST0129,Mechanical Keyboard,Electronics,Central,4,2499,9731.6
ORD01980,2026-04-07,CUST0007,Standing Desk,Furniture,West,2,12999,27178.04
ORD02559,2026-04-07,CUST0079,Sticky Notes Pack,Stationery,South,1,99,94.71
ORD01664,2026-04-07,CUST0154,Wireless Mouse,Electronics,West,3,799,2468.48
ORD02934,2026-04-07,CUST0153,Mechanical Keyboard,Electronics,East,2,2499,5189.92
ORD01342,2026-04-07,CUST0042,USB-C Hub,Electronics,North,1,1299,1298.55
ORD01436,2026-04-07,CUST0142,Whiteboard,Stationery,South,5,1499,7205.02
ORD01163,2026-04-08,CUST0194,Sunglasses,Accessories,West,1,1299,1350.15
ORD01357,2026-04-08,CUST0133,Notebook Set,Stationery,Central,1,199,194.95
ORD00786,2026-04-08,CUST0119,Backpack,Accessories,South,3,1999,6206.86
ORD00895,2026-04-08,CUST0015,Water Bottle,Sportswear,West,1,449,427.36
ORD01997,2026-04-08,CUST0159,Whiteboard,Stationery,North,3,1499,4484.68
ORD01800,2026-04-08,CUST0072,Mechanical Keyboard,Electronics,West,2,2499,5041.67
ORD01082,2026-04-09,CUST0107,USB-C Hub,Electronics,North,1,1299,1236.44
ORD01252,2026-04-09,CUST0105,Sunglasses,Accessories,Central,1,1299,1267.43
ORD00669,2026-04-09,CUST0123,Standing Desk,Furniture,East,1,12999,12601.93
ORD01200,2026-04-09,CUST0134,Notebook Set,Stationery,East,2,199,380.72
ORD01403,2026-04-09,CUST0058,Standing Desk,Furniture,West,1,12999,12548.48
ORD02650,2026-04-09,CUST0124,Office Chair,Furniture,West,1,6499,6665.12
ORD00504,2026-04-10,CUST0053,Sunglasses,Accessories,West,4,1299,5116.76
ORD02078,2026-04-10,CUST0195,Water Bottle,Sportswear,South,3,449,1352.31
ORD01394,2026-04-10,CUST0103,Standing Desk,Furniture,East,1,12999,13142.5
ORD02243,2026-04-10,CUST0013,Notebook Set,Stationery,East,1,199,200.05
ORD00320,2026-04-10,CUST0052,Backpack,Accessories,North,1,1999,2012.43
ORD01701,2026-04-11,CUST0075,Wireless Mouse,Electronics,North,2,799,1663.64
ORD00645,2026-04-11,CUST0050,Notebook Set,Stationery,West,1,199,196.11
ORD01042,2026-04-11,CUST0109,Desk Lamp,Furniture,North,4,899,3746.23
ORD01227,2026-04-11,CUST0167,USB-C Hub,Electronics,East,2,1299,2598.06
ORD01906,2026-04-11,CUST0108,Standing Desk,Furniture,West,5,12999,62019.98
ORD00884,2026-04-11,CUST0073,Desk Lamp,Furniture,North,1,899,903.87
ORD01416,2026-04-12,CUST0130,USB-C Hub,Electronics,West,3,1299,3867.77
ORD01137,2026-04-12,CUST0060,Office Chair,Furniture,East,4,6499,26981.78
ORD00245,2026-04-12,CUST0010,Sunglasses,Accessories,North,1,1299,1335.47
ORD00141,2026-04-12,CUST0194,USB-C Hub,Electronics,Central,3,1299,3945.06
ORD01877,2026-04-12,CUST0012,Whiteboard,Stationery,North,4,1499,5983.1
ORD01665,2026-04-13,CUST0194,Wireless Mouse,Electronics,South,2,799,1656.88
ORD00304,2026-04-13,CUST0161,Standing Desk,Furniture,West,4,12999,54510.12
ORD01615,2026-04-13,CUST0108,Yoga Mat,Sportswear,Central,5,999,5101.41
ORD02872,2026-04-13,CUST0007,Yoga Mat,Sportswear,South,1,999,951.48
ORD02309,2026-04-14,CUST0047,Notebook Set,Stationery,East,3,199,596.0
ORD01960,2026-04-14,CUST0150,Standing Desk,Furniture,North,1,12999,12988.14
ORD02688,2026-04-14,CUST0021,Sticky Notes Pack,Stationery,South,1,99,101.24
ORD02471,2026-04-14,CUST0172,Mechanical Keyboard,Electronics,South,2,2499,4930.61
ORD01485,2026-04-14,CUST0140,Yoga Mat,Sportswear,East,2,999,1989.08
ORD00276,2026-04-14,CUST0004,Standing Desk,Furniture,West,1,12999,13154.45
ORD00907,2026-04-15,CUST0028,Sticky Notes Pack,Stationery,East,1,99,103.43
ORD02554,2026-04-16,CUST0171,Sunglasses,Accessories,Central,4,1299,5228.26
ORD00395,2026-04-16,CUST0137,Yoga Mat,Sportswear,Central,1,999,1044.73
ORD00379,2026-04-16,CUST0013,Sticky Notes Pack,Stationery,Central,4,99,386.27
ORD00041,2026-04-16,CUST0086,Sunglasses,Accessories,East,1,1299,1309.17
ORD01090,2026-04-16,CUST0026,Office Chair,Furniture,North,1,6499,6715.79
ORD00574,2026-04-16,CUST0022,Mechanical Keyboard,Electronics,West,1,2499,2438.98
ORD02270,2026-04-16,CUST0003,Running Shoes,Sportswear,East,2,3499,7274.63
ORD00683,2026-04-17,CUST0113,Notebook Set,Stationery,Central,1,199,198.05
ORD01054,2026-04-17,CUST0038,Mechanical Keyboard,Electronics,North,1,2499,2501.28
ORD02673,2026-04-17,CUST0057,Running Shoes,Sportswear,Central,2,3499,6867.67
ORD00724,2026-04-17,CUST0122,Water Bottle,Sportswear,North,5,449,2144.61
ORD02645,2026-04-17,CUST0145,Water Bottle,Sportswear,North,2,449,936.26
ORD00012,2026-04-17,CUST0041,Sunglasses,Accessories,West,4,1299,5122.46
ORD02073,2026-04-17,CUST0090,Desk Lamp,Furniture,South,2,899,1731.22
ORD01079,2026-04-17,CUST0054,USB-C Hub,Electronics,South,1,1299,1322.83
ORD01353,2026-04-17,CUST0155,Running Shoes,Sportswear,Central,1,3499,3442.54
ORD01106,2026-04-17,CUST0183,Backpack,Accessories,Central,1,1999,2043.1
ORD00792,2026-04-18,CUST0141,Notebook Set,Stationery,East,1,199,203.91
ORD01787,2026-04-18,CUST0093,USB-C Hub,Electronics,East,1,1299,1261.61
ORD02606,2026-04-18,CUST0020,Sticky Notes Pack,Stationery,Central,2,99,192.8
ORD01901,2026-04-18,CUST0021,Sticky Notes Pack,Stationery,North,3,99,294.47
ORD01117,2026-04-18,CUST0118,Water Bottle,Sportswear,West,2,449,867.89
ORD02185,2026-04-18,CUST0102,Wireless Mouse,Electronics,East,2,799,1605.49
ORD01267,2026-04-19,CUST0008,Sticky Notes Pack,Stationery,South,3,99,296.94
ORD01780,2026-04-19,CUST0055,Running Shoes,Sportswear,North,1,3499,3535.92
ORD00522,2026-04-19,CUST0145,Sunglasses,Accessories,Central,4,1299,5189.38
ORD01502,2026-04-19,CUST0028,Sticky Notes Pack,Stationery,South,4,99,395.87
ORD00568,2026-04-19,CUST0063,Running Shoes,Sportswear,West,3,3499,10510.84
ORD01401,2026-04-19,CUST0055,Wireless Mouse,Electronics,South,3,799,2486.12
ORD00440,2026-04-19,CUST0010,Bluetooth Speaker,Electronics,South,2,1899,3708.47
ORD02531,2026-04-19,CUST0146,Wireless Mouse,Electronics,South,1,799,825.81
ORD01908,2026-04-19,CUST0088,Office Chair,Furniture,South,4,6499,25745.74
ORD03000,2026-04-20,CUST0009,Sticky Notes Pack,Stationery,South,1,99,98.83
ORD02230,2026-04-20,CUST0186,Whiteboard,Stationery,South,4,1499,6024.47
ORD00004,2026-04-20,CUST0015,Running Shoes,Sportswear,East,1,3499,3664.77
ORD00601,2026-04-20,CUST0141,Yoga Mat,Sportswear,Central,5,999,5054.53
ORD02394,2026-04-20,CUST0033,Standing Desk,Furniture,Central,1,12999,13150.88
ORD01503,2026-04-20,CUST0092,Bluetooth Speaker,Electronics,South,1,1899,1918.7
ORD00956,2026-04-20,CUST0154,Wireless Mouse,Electronics,Central,1,799,819.37
ORD01109,2026-04-20,CUST0027,Yoga Mat,Sportswear,North,4,999,3796.71
ORD02708,2026-04-21,CUST0041,Backpack,Accessories,East,1,1999,2039.4
ORD01881,2026-04-21,CUST0072,Yoga Mat,Sportswear,South,4,999,3914.52
ORD00595,2026-04-21,CUST0141,USB-C Hub,Electronics,East,1,1299,1339.95
ORD00309,2026-04-22,CUST0175,Whiteboard,Stationery,West,3,1499,4484.03
ORD00692,2026-04-22,CUST0021,Standing Desk,Furniture,Central,1,12999,13591.04
ORD02603,2026-04-22,CUST0089,Bluetooth Speaker,Electronics,West,1,1899,1834.23
ORD00728,2026-04-22,CUST0149,Sticky Notes Pack,Stationery,West,2,99,193.58
ORD02728,2026-04-22,CUST0169,Sunglasses,Accessories,East,4,1299,5037.86
ORD01127,2026-04-23,CUST0077,USB-C Hub,Electronics,West,1,1299,1246.0
ORD00110,2026-04-23,CUST0066,Desk Lamp,Furniture,South,5,899,4362.19
ORD00826,2026-04-23,CUST0192,Whiteboard,Stationery,West,1,1499,1450.42
ORD01879,2026-04-23,CUST0136,Running Shoes,Sportswear,Central,5,3499,18112.77
ORD01549,2026-04-23,CUST0030,Standing Desk,Furniture,West,3,12999,37116.85
ORD02162,2026-04-23,CUST0184,Backpack,Accessories,North,2,1999,3933.47
ORD01164,2026-04-23,CUST0024,Running Shoes,Sportswear,West,1,3499,3631.57
ORD01304,2026-04-23,CUST0191,Mechanical Keyboard,Electronics,North,2,2499,5047.26
ORD02731,2026-04-24,CUST0067,Bluetooth Speaker,Electronics,Central,2,1899,3949.86
ORD00900,2026-04-25,CUST0121,Mechanical Keyboard,Electronics,East,2,2499,4973.04
ORD00488,2026-04-25,CUST0165,Desk Lamp,Furniture,Central,4,899,3494.32
ORD01044,2026-04-25,CUST0097,Whiteboard,Stationery,West,2,1499,2980.92
ORD02002,2026-04-25,CUST0061,Sunglasses,Accessories,East,2,1299,2493.99
ORD01140,2026-04-26,CUST0077,Sunglasses,Accessories,West,1,1299,1362.18
ORD01160,2026-04-26,CUST0183,Bluetooth Speaker,Electronics,East,3,1899,5561.7
ORD02197,2026-04-26,CUST0183,Desk Lamp,Furniture,South,2,899,1713.14
ORD00528,2026-04-26,CUST0192,Sticky Notes Pack,Stationery,East,4,99,376.96
ORD02268,2026-04-26,CUST0135,USB-C Hub,Electronics,West,4,1299,5320.32
ORD00651,2026-04-27,CUST0073,Whiteboard,Stationery,North,3,1499,4405.15
ORD01276,2026-04-27,CUST0165,Sticky Notes Pack,Stationery,North,3,99,283.09
ORD02318,2026-04-27,CUST0037,Running Shoes,Sportswear,East,1,3499,3381.24
ORD00679,2026-04-27,CUST0197,Backpack,Accessories,South,4,1999,7639.96
ORD02269,2026-04-27,CUST0195,Office Chair,Furniture,North,2,6499,12505.64
ORD02884,2026-04-28,CUST0025,Office Chair,Furniture,North,2,6499,13578.37
ORD01312,2026-04-28,CUST0062,Backpack,Accessories,Central,5,1999,10071.92
ORD02470,2026-04-28,CUST0073,Wireless Mouse,Electronics,South,2,799,1578.03
ORD02067,2026-04-28,CUST0038,Standing Desk,Furniture,East,2,12999,26024.59
ORD02047,2026-04-28,CUST0078,Mechanical Keyboard,Electronics,East,4,2499,9704.86
ORD02222,2026-04-28,CUST0121,Sticky Notes Pack,Stationery,South,8,99,757.61
ORD00061,2026-04-29,CUST0167,Office Chair,Furniture,South,2,6499,12990.75
ORD01635,2026-04-29,CUST0176,Office Chair,Furniture,South,2,6499,12656.95
ORD02759,2026-04-29,CUST0032,Standing Desk,Furniture,East,1,12999,13007.4
ORD01482,2026-04-29,CUST0084,Yoga Mat,Sportswear,South,1,999,960.96
ORD02123,2026-04-29,CUST0001,Backpack,Accessories,South,1,1999,2012.02
ORD00169,2026-04-29,CUST0118,Mechanical Keyboard,Electronics,North,2,2499,5102.24
ORD00303,2026-04-30,CUST0042,Office Chair,Furniture,West,2,6499,13513.97
ORD02567,2026-04-30,CUST0094,Water Bottle,Sportswear,West,1,449,458.01
ORD00741,2026-04-30,CUST0088,Standing Desk,Furniture,West,1,12999,12861.33
ORD02148,2026-04-30,CUST0194,Notebook Set,Stationery,North,6,199,1153.47
ORD02091,2026-04-30,CUST0090,Whiteboard,Stationery,South,4,1499,5725.49
ORD00507,2026-04-30,CUST0110,Bluetooth Speaker,Electronics,Central,4,1899,7822.58
ORD01132,2026-04-30,CUST0025,Notebook Set,Stationery,West,2,199,401.96
ORD02787,2026-04-30,CUST0025,Bluetooth Speaker,Electronics,Central,2,1899,3627.46
ORD01126,2026-04-30,CUST0175,Backpack,Accessories,West,2,1999,3810.52
ORD00768,2026-05-01,CUST0057,Standing Desk,Furniture,Central,2,12999,25541.29
ORD01760,2026-05-01,CUST0034,Running Shoes,Sportswear,Central,2,3499,6792.85
ORD01075,2026-05-01,CUST0154,Standing Desk,Furniture,North,4,12999,50239.42
ORD02307,2026-05-01,CUST0054,Yoga Mat,Sportswear,West,1,999,976.35
ORD02981,2026-05-01,CUST0192,Whiteboard,Stationery,East,2,1499,3118.96
ORD01611,2026-05-02,CUST0013,Sticky Notes Pack,Stationery,South,2,99,205.76
ORD00714,2026-05-02,CUST0078,Yoga Mat,Sportswear,North,3,999,2880.97
ORD00048,2026-05-03,CUST0195,Water Bottle,Sportswear,West,3,449,1362.05
ORD02115,2026-05-03,CUST0005,Mechanical Keyboard,Electronics,North,1,2499,2552.9
ORD00263,2026-05-03,CUST0168,Mechanical Keyboard,Electronics,South,5,2499,12292.92
ORD01565,2026-05-04,CUST0014,Standing Desk,Furniture,North,1,12999,12664.38
ORD02843,2026-05-04,CUST0172,Standing Desk,Furniture,Central,2,12999,24838.26
ORD02810,2026-05-04,CUST0075,Backpack,Accessories,East,3,1999,5995.64
ORD00026,2026-05-04,CUST0178,Wireless Mouse,Electronics,South,3,799,2453.38
ORD02126,2026-05-04,CUST0157,Notebook Set,Stationery,West,2,199,413.27
ORD02007,2026-05-04,CUST0069,Mechanical Keyboard,Electronics,West,3,2499,7566.31
ORD00614,2026-05-05,CUST0135,Desk Lamp,Furniture,Central,2,899,1793.94
ORD01067,2026-05-05,CUST0061,Sticky Notes Pack,Stationery,North,5,99,484.75
ORD02952,2026-05-05,CUST0127,Office Chair,Furniture,Central,1,6499,6708.69
ORD00854,2026-05-06,CUST0111,Sunglasses,Accessories,North,1,1299,1348.62
ORD01850,2026-05-06,CUST0029,Water Bottle,Sportswear,South,1,449,465.27
ORD00644,2026-05-06,CUST0151,Mechanical Keyboard,Electronics,East,1,2499,2491.94
ORD01149,2026-05-06,CUST0184,Running Shoes,Sportswear,West,1,3499,3329.13
ORD02586,2026-05-06,CUST0060,Wireless Mouse,Electronics,West,4,799,3209.56
ORD02667,2026-05-06,CUST0057,Bluetooth Speaker,Electronics,Central,1,1899,1909.14
ORD00272,2026-05-06,CUST0013,Whiteboard,Stationery,North,3,1499,4431.97
ORD02803,2026-05-07,CUST0135,Office Chair,Furniture,North,3,6499,19569.28
ORD00397,2026-05-07,CUST0045,Desk Lamp,Furniture,East,1,899,924.29
ORD02179,2026-05-07,CUST0021,Bluetooth Speaker,Electronics,Central,1,1899,1886.43
ORD00063,2026-05-07,CUST0141,Wireless Mouse,Electronics,South,1,799,765.77
ORD01133,2026-05-07,CUST0038,Water Bottle,Sportswear,North,2,449,914.89
ORD01049,2026-05-07,CUST0061,Bluetooth Speaker,Electronics,East,1,1899,1881.83
ORD00292,2026-05-07,CUST0165,Notebook Set,Stationery,North,3,199,606.2
ORD00403,2026-05-07,CUST0048,Standing Desk,Furniture,East,1,12999,13176.49
ORD02612,2026-05-08,CUST0009,Bluetooth Speaker,Electronics,South,1,1899,1844.11
ORD01375,2026-05-08,CUST0095,Sticky Notes Pack,Stationery,North,1,99,99.79
ORD00660,2026-05-08,CUST0075,Mechanical Keyboard,Electronics,West,4,2499,9643.37
ORD02482,2026-05-08,CUST0114,Mechanical Keyboard,Electronics,Central,1,2499,2401.24
ORD01990,2026-05-08,CUST0190,Sunglasses,Accessories,South,2,1299,2516.23
ORD02776,2026-05-09,CUST0003,Mechanical Keyboard,Electronics,South,1,2499,2515.74
ORD02368,2026-05-09,CUST0136,Whiteboard,Stationery,West,2,1499,3115.26
ORD00455,2026-05-09,CUST0039,Sticky Notes Pack,Stationery,North,1,99,101.97
ORD02105,2026-05-09,CUST0061,Sunglasses,Accessories,West,1,1299,1283.49
ORD01176,2026-05-09,CUST0145,USB-C Hub,Electronics,North,2,1299,2720.9
ORD02545,2026-05-09,CUST0080,Sunglasses,Accessories,Central,1,1299,1274.65
ORD01414,2026-05-09,CUST0036,Sticky Notes Pack,Stationery,East,6,99,588.08
ORD02854,2026-05-09,CUST0032,Office Chair,Furniture,North,1,6499,6381.96
ORD02749,2026-05-10,CUST0146,Whiteboard,Stationery,South,1,1499,1572.56
ORD01259,2026-05-10,CUST0123,Sticky Notes Pack,Stationery,North,4,99,401.17
ORD01420,2026-05-10,CUST0155,Wireless Mouse,Electronics,Central,1,799,812.73
ORD00466,2026-05-10,CUST0033,Desk Lamp,Furniture,North,4,899,3522.92
ORD01808,2026-05-10,CUST0194,Desk Lamp,Furniture,North,1,899,877.4
ORD02090,2026-05-10,CUST0159,Water Bottle,Sportswear,West,1,449,434.87
ORD00065,2026-05-11,CUST0189,Water Bottle,Sportswear,West,5,449,2151.5
ORD01039,2026-05-11,CUST0052,Water Bottle,Sportswear,Central,3,449,1305.42
ORD00214,2026-05-12,CUST0110,USB-C Hub,Electronics,South,1,1299,1312.44
ORD01683,2026-05-12,CUST0054,Running Shoes,Sportswear,North,3,3499,10086.84
ORD02802,2026-05-12,CUST0175,Sticky Notes Pack,Stationery,West,2,99,207.41
ORD01124,2026-05-12,CUST0147,Yoga Mat,Sportswear,East,2,999,2074.14
ORD02010,2026-05-12,CUST0153,Desk Lamp,Furniture,West,3,899,2787.96
ORD00147,2026-05-13,CUST0017,Running Shoes,Sportswear,East,4,3499,14456.35
ORD00523,2026-05-13,CUST0116,Water Bottle,Sportswear,North,4,449,1822.33
ORD01654,2026-05-13,CUST0049,USB-C Hub,Electronics,West,1,1299,1240.69
ORD02093,2026-05-13,CUST0008,Office Chair,Furniture,South,5,6499,30992.34
ORD00787,2026-05-13,CUST0070,Standing Desk,Furniture,South,2,12999,26484.66
ORD01431,2026-05-13,CUST0147,Wireless Mouse,Electronics,South,1,799,792.72
ORD01583,2026-05-13,CUST0134,Backpack,Accessories,Central,1,1999,2012.38
ORD00880,2026-05-13,CUST0015,Desk Lamp,Furniture,West,1,899,910.07
ORD00361,2026-05-14,CUST0004,Mechanical Keyboard,Electronics,Central,3,2499,7573.56
ORD01591,2026-05-14,CUST0148,Mechanical Keyboard,Electronics,East,1,2499,2470.83
ORD02322,2026-05-15,CUST0131,Bluetooth Speaker,Electronics,Central,1,1899,1962.87
ORD00273,2026-05-15,CUST0054,Bluetooth Speaker,Electronics,West,1,1899,1948.56
ORD02555,2026-05-15,CUST0133,Wireless Mouse,Electronics,Central,1,799,775.59
ORD02339,2026-05-15,CUST0186,Backpack,Accessories,Central,1,1999,1966.04
ORD02278,2026-05-16,CUST0092,USB-C Hub,Electronics,Central,2,1299,2695.74
ORD00317,2026-05-16,CUST0078,Notebook Set,Stationery,East,1,199,197.26
ORD00939,2026-05-16,CUST0022,Yoga Mat,Sportswear,East,4,999,4079.09
ORD01958,2026-05-16,CUST0117,Sunglasses,Accessories,South,2,1299,2653.77
ORD01349,2026-05-16,CUST0032,Backpack,Accessories,East,6,1999,11876.9
ORD02664,2026-05-17,CUST0035,Standing Desk,Furniture,East,1,12999,13058.19
ORD01887,2026-05-17,CUST0084,Office Chair,Furniture,East,3,6499,19381.06
ORD00673,2026-05-17,CUST0050,Backpack,Accessories,West,1,1999,1968.97
ORD00676,2026-05-17,CUST0054,Desk Lamp,Furniture,South,3,899,2827.19
ORD01314,2026-05-17,CUST0181,Yoga Mat,Sportswear,North,1,999,1014.44
ORD02063,2026-05-17,CUST0066,Sticky Notes Pack,Stationery,North,1,99,103.81
ORD02364,2026-05-17,CUST0169,Standing Desk,Furniture,South,3,12999,38537.4
ORD02498,2026-05-17,CUST0155,Standing Desk,Furniture,Central,6,12999,80718.09
ORD02579,2026-05-17,CUST0164,Sticky Notes Pack,Stationery,South,4,99,396.62
ORD01286,2026-05-18,CUST0073,Standing Desk,Furniture,West,1,12999,13614.75
ORD01156,2026-05-18,CUST0184,Desk Lamp,Furniture,East,1,899,926.48
ORD02508,2026-05-18,CUST0062,USB-C Hub,Electronics,South,1,1299,1347.38
ORD02712,2026-05-18,CUST0152,Office Chair,Furniture,North,3,6499,19493.39
ORD02887,2026-05-19,CUST0114,USB-C Hub,Electronics,Central,1,1299,1345.54
ORD02903,2026-05-20,CUST0195,Sunglasses,Accessories,South,2,1299,2699.97
ORD01173,2026-05-20,CUST0200,Backpack,Accessories,South,2,1999,4068.79
ORD00985,2026-05-21,CUST0105,Standing Desk,Furniture,South,2,12999,27201.43
ORD02873,2026-05-21,CUST0053,Mechanical Keyboard,Electronics,West,2,2499,5179.95
ORD00157,2026-05-21,CUST0020,USB-C Hub,Electronics,South,3,1299,3904.12
ORD01715,2026-05-21,CUST0181,Water Bottle,Sportswear,Central,1,449,427.39
ORD02740,2026-05-21,CUST0190,Mechanical Keyboard,Electronics,Central,4,2499,9919.61
ORD01576,2026-05-21,CUST0064,Backpack,Accessories,Central,3,1999,5956.97
ORD00840,2026-05-21,CUST0100,Sticky Notes Pack,Stationery,South,3,99,300.69
ORD01602,2026-05-22,CUST0092,USB-C Hub,Electronics,North,3,1299,3915.28
ORD01183,2026-05-22,CUST0070,Wireless Mouse,Electronics,South,4,799,3169.08
ORD02741,2026-05-23,CUST0200,Whiteboard,Stationery,North,1,1499,1567.04
ORD00879,2026-05-23,CUST0089,Mechanical Keyboard,Electronics,West,1,2499,2374.21
ORD00597,2026-05-23,CUST0087,Running Shoes,Sportswear,East,1,3499,3434.24
ORD01209,2026-05-23,CUST0161,Backpack,Accessories,South,1,1999,2023.54
ORD00083,2026-05-23,CUST0115,Bluetooth Speaker,Electronics,North,3,1899,5773.0
ORD01713,2026-05-23,CUST0112,Bluetooth Speaker,Electronics,East,4,1899,7739.99
ORD02930,2026-05-24,CUST0084,Bluetooth Speaker,Electronics,North,2,1899,3743.82
ORD00957,2026-05-24,CUST0149,Whiteboard,Stationery,Central,2,1499,3093.56
ORD02507,2026-05-25,CUST0007,Office Chair,Furniture,East,4,6499,26313.31
ORD02199,2026-05-25,CUST0111,Mechanical Keyboard,Electronics,South,1,2499,2485.81
ORD02626,2026-05-25,CUST0135,USB-C Hub,Electronics,North,1,1299,1267.0
ORD00952,2026-05-25,CUST0103,Running Shoes,Sportswear,East,1,3499,3350.44
ORD00250,2026-05-25,CUST0138,Desk Lamp,Furniture,South,2,899,1754.81
ORD02454,2026-05-26,CUST0132,Sunglasses,Accessories,North,1,1299,1308.53
ORD02353,2026-05-26,CUST0036,Backpack,Accessories,South,2,1999,3861.48
ORD00498,2026-05-26,CUST0004,Whiteboard,Stationery,North,2,1499,3038.75
ORD01506,2026-05-26,CUST0041,USB-C Hub,Electronics,South,1,1299,1326.73
ORD01300,2026-05-26,CUST0059,Water Bottle,Sportswear,East,1,449,467.71
ORD01597,2026-05-26,CUST0199,Backpack,Accessories,West,1,1999,1920.32
ORD02878,2026-05-27,CUST0163,Whiteboard,Stationery,Central,1,1499,1502.23
ORD02769,2026-05-27,CUST0110,Wireless Mouse,Electronics,South,1,799,760.02
ORD01554,2026-05-27,CUST0174,Standing Desk,Furniture,Central,1,12999,13031.09
ORD02486,2026-05-28,CUST0008,Standing Desk,Furniture,West,1,12999,13190.36
ORD00753,2026-05-28,CUST0088,Desk Lamp,Furniture,East,1,899,939.81
ORD02275,2026-05-28,CUST0141,Mechanical Keyboard,Electronics,South,2,2499,5231.21
